BaseYear,Year,Month,State,Sector,Group,SubGroup,Index,Inflation (%)
2012,2024,November,Telangana,Urban,Food and Beverages,*,222.5,5.65
2012,2024,November,Telangana,Urban,"Pan, Tobacco and Intoxicants",*,211.8,0.43
2012,2024,November,Telangana,Urban,Clothing and Footwear,Clothing,187.3,1.79
2012,2024,November,Telangana,Urban,Clothing and Footwear,Footwear,184.7,3.24
2012,2024,November,Telangana,Urban,Clothing and Footwear,*,186.9,1.96
2012,2024,November,Telangana,Urban,Fuel and Light,*,157.3,-6.03
2012,2024,November,Telangana,Urban,Miscellaneous,Household Goods and Services,160.4,2.75
2012,2024,November,Telangana,Urban,Miscellaneous,Health,208.8,2.96
2012,2024,November,Telangana,Urban,Miscellaneous,Transport and Communication,169.1,2.3
2012,2024,November,Telangana,Urban,Miscellaneous,Education,216.3,4.09
2012,2024,November,Telangana,Urban,Miscellaneous,*,191.7,3.62
2012,2024,November,Tripura,Combined,Food and Beverages,*,208.7,5.89
2012,2024,November,Tripura,Combined,"Pan, Tobacco and Intoxicants",*,232.8,3.24
2012,2024,November,Tripura,Combined,Clothing and Footwear,*,181.5,1
2012,2024,November,Tripura,Combined,Fuel and Light,*,331.9,4.08
2012,2024,November,Tripura,Combined,Miscellaneous,*,201.5,7.7
2012,2024,November,Tripura,Rural,Food and Beverages,*,206.8,5.19
2012,2024,November,Tripura,Rural,"Pan, Tobacco and Intoxicants",*,237.8,2.77
2012,2024,November,Tripura,Rural,Clothing and Footwear,*,177,-0.17
2012,2024,November,Tripura,Rural,Fuel and Light,*,369.5,5.87
2012,2024,November,Tripura,Rural,Miscellaneous,*,204.5,7.35
2012,2024,November,Tripura,Urban,Food and Beverages,*,216,8.54
2012,2024,November,Tripura,Urban,"Pan, Tobacco and Intoxicants",*,200.8,6.87
2012,2024,November,Tripura,Urban,Clothing and Footwear,*,199.8,5.44
2012,2024,November,Tripura,Urban,Fuel and Light,*,213.4,-4.82
2012,2024,November,Tripura,Urban,Miscellaneous,*,194,8.5
2012,2024,November,Uttarakhand,Combined,Food and Beverages,Cereals and Products,199.1,6.81
2012,2024,November,Uttarakhand,Combined,Food and Beverages,Meat and Fish,217.7,4.92
2012,2024,November,Uttarakhand,Combined,Food and Beverages,Egg,205.2,4.27
2012,2024,November,Uttarakhand,Combined,Food and Beverages,Fruits,174.1,5.84
2012,2024,November,Uttarakhand,Combined,Food and Beverages,Vegetables,260.5,21.11
2012,2024,November,Uttarakhand,Combined,Food and Beverages,Pulses and Products,213.8,7.44
2012,2024,November,Uttarakhand,Combined,Food and Beverages,Spices,214,-7.64
2012,2024,November,Uttarakhand,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",204.8,4.07
2012,2024,November,Uttarakhand,Combined,Food and Beverages,Non-alcoholic Beverages,164.9,2.17
2012,2024,November,Uttarakhand,Combined,Food and Beverages,*,203.4,6.49
2012,2024,November,Uttarakhand,Combined,"Pan, Tobacco and Intoxicants",*,207.7,5.32
2012,2024,November,Uttarakhand,Combined,Clothing and Footwear,Clothing,205.9,3.16
2012,2024,November,Uttarakhand,Combined,Clothing and Footwear,Footwear,176.7,0.4
2012,2024,November,Uttarakhand,Combined,Clothing and Footwear,*,200.7,2.71
2012,2024,November,Uttarakhand,Combined,Fuel and Light,*,164.5,-6.21
2012,2024,November,Uttarakhand,Combined,Miscellaneous,Household Goods and Services,180.2,5.5
2012,2024,November,Uttarakhand,Combined,Miscellaneous,Health,185.1,5.65
2012,2024,November,Uttarakhand,Combined,Miscellaneous,Transport and Communication,176,5.52
2012,2024,November,Uttarakhand,Combined,Miscellaneous,Education,174.5,5.44
2012,2024,November,Uttarakhand,Combined,Miscellaneous,*,180.2,5.88
2012,2024,November,Uttarakhand,Rural,Food and Beverages,Cereals and Products,194.6,9.02
2012,2024,November,Uttarakhand,Rural,Food and Beverages,Meat and Fish,212.1,4.69
2012,2024,November,Uttarakhand,Rural,Food and Beverages,Egg,206,2.28
2012,2024,November,Uttarakhand,Rural,Food and Beverages,Fruits,178.3,5.69
2012,2024,November,Uttarakhand,Rural,Food and Beverages,Vegetables,248.4,22
2012,2024,November,Uttarakhand,Rural,Food and Beverages,Pulses and Products,216.4,7.29
2012,2024,November,Uttarakhand,Rural,Food and Beverages,Spices,213.1,-7.99
2012,2024,November,Uttarakhand,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",197.3,5.06
2012,2024,November,Uttarakhand,Rural,Food and Beverages,Non-alcoholic Beverages,164.9,2.87
2012,2024,November,Uttarakhand,Rural,Food and Beverages,*,200.7,6.7
2012,2024,November,Uttarakhand,Rural,"Pan, Tobacco and Intoxicants",*,206.8,6.21
2012,2024,November,Uttarakhand,Rural,Clothing and Footwear,Clothing,198.5,3.44
2012,2024,November,Uttarakhand,Rural,Clothing and Footwear,Footwear,165.9,-1.31
2012,2024,November,Uttarakhand,Rural,Clothing and Footwear,*,192.6,2.67
2012,2024,November,Uttarakhand,Rural,Fuel and Light,*,158,-7.98
2012,2024,November,Uttarakhand,Rural,Miscellaneous,Household Goods and Services,179.7,6.21
2012,2024,November,Uttarakhand,Rural,Miscellaneous,Health,182,5.08
2012,2024,November,Uttarakhand,Rural,Miscellaneous,Transport and Communication,187.5,5.4
2012,2024,November,Uttarakhand,Rural,Miscellaneous,Education,164.7,5.71
2012,2024,November,Uttarakhand,Rural,Miscellaneous,*,180.9,5.91
2012,2024,November,Uttarakhand,Urban,Food and Beverages,Cereals and Products,209.3,2.35
2012,2024,November,Uttarakhand,Urban,Food and Beverages,Meat and Fish,226.2,5.31
2012,2024,November,Uttarakhand,Urban,Food and Beverages,Egg,203.4,8.89
2012,2024,November,Uttarakhand,Urban,Food and Beverages,Fruits,168.4,5.91
2012,2024,November,Uttarakhand,Urban,Food and Beverages,Vegetables,288,19.4
2012,2024,November,Uttarakhand,Urban,Food and Beverages,Pulses and Products,206.8,7.88
2012,2024,November,Uttarakhand,Urban,Food and Beverages,Spices,216.3,-6.69
2012,2024,November,Uttarakhand,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",223,2.11
2012,2024,November,Uttarakhand,Urban,Food and Beverages,Non-alcoholic Beverages,164.9,0.55
2012,2024,November,Uttarakhand,Urban,Food and Beverages,*,209.4,6.03
2012,2024,November,Uttarakhand,Urban,"Pan, Tobacco and Intoxicants",*,210.1,3.19
2012,2024,November,Uttarakhand,Urban,Clothing and Footwear,Clothing,223.3,2.53
2012,2024,November,Uttarakhand,Urban,Clothing and Footwear,Footwear,203.9,4.03
2012,2024,November,Uttarakhand,Urban,Clothing and Footwear,*,219.9,2.71
2012,2024,November,Uttarakhand,Urban,Fuel and Light,*,181.2,-2
2012,2024,November,Uttarakhand,Urban,Miscellaneous,Household Goods and Services,181.2,4.26
2012,2024,November,Uttarakhand,Urban,Miscellaneous,Health,193.1,7.16
2012,2024,November,Uttarakhand,Urban,Miscellaneous,Transport and Communication,155.1,5.87
2012,2024,November,Uttarakhand,Urban,Miscellaneous,Education,191.1,5.06
2012,2024,November,Uttarakhand,Urban,Miscellaneous,*,178.7,5.74
2012,2024,November,Uttar Pradesh,Combined,Food and Beverages,Cereals and Products,209,8.46
2012,2024,November,Uttar Pradesh,Combined,Food and Beverages,Meat and Fish,226.5,5.4
2012,2024,November,Uttar Pradesh,Combined,Food and Beverages,Egg,197.2,8.65
2012,2024,November,Uttar Pradesh,Combined,Food and Beverages,Fruits,178.3,7.86
2012,2024,November,Uttar Pradesh,Combined,Food and Beverages,Vegetables,292.6,33.55
2012,2024,November,Uttar Pradesh,Combined,Food and Beverages,Pulses and Products,223.5,4.88
2012,2024,November,Uttar Pradesh,Combined,Food and Beverages,Spices,232.7,-6.17
2012,2024,November,Uttar Pradesh,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",200.5,3.35
2012,2024,November,Uttar Pradesh,Combined,Food and Beverages,Non-alcoholic Beverages,162.5,0.43
2012,2024,November,Uttar Pradesh,Combined,Food and Beverages,*,211.6,9.87
2012,2024,November,Uttar Pradesh,Combined,"Pan, Tobacco and Intoxicants",*,193.6,1.79
2012,2024,November,Uttar Pradesh,Combined,Clothing and Footwear,Clothing,194.2,3.57
2012,2024,November,Uttar Pradesh,Combined,Clothing and Footwear,Footwear,189.1,1.67
2012,2024,November,Uttar Pradesh,Combined,Clothing and Footwear,*,193.4,3.26
2012,2024,November,Uttar Pradesh,Combined,Fuel and Light,*,179.5,1.47
2012,2024,November,Uttar Pradesh,Combined,Miscellaneous,Household Goods and Services,180,1.58
2012,2024,November,Uttar Pradesh,Combined,Miscellaneous,Health,197.5,3.89
2012,2024,November,Uttar Pradesh,Combined,Miscellaneous,Transport and Communication,164.2,2.05
2012,2024,November,Uttar Pradesh,Combined,Miscellaneous,Education,183.5,3.15
2012,2024,November,Uttar Pradesh,Combined,Miscellaneous,*,182.2,3.52
2012,2024,November,Uttar Pradesh,Rural,Food and Beverages,Cereals and Products,210.2,8.91
2012,2024,November,Uttar Pradesh,Rural,Food and Beverages,Meat and Fish,225.8,5.22
2012,2024,November,Uttar Pradesh,Rural,Food and Beverages,Egg,197.1,7.24
2012,2024,November,Uttar Pradesh,Rural,Food and Beverages,Fruits,175.2,8.35
2012,2024,November,Uttar Pradesh,Rural,Food and Beverages,Vegetables,284.2,34.5
2012,2024,November,Uttar Pradesh,Rural,Food and Beverages,Pulses and Products,223.5,4.98
2012,2024,November,Uttar Pradesh,Rural,Food and Beverages,Spices,234.9,-6.15
2012,2024,November,Uttar Pradesh,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",201.3,3.28
2012,2024,November,Uttar Pradesh,Rural,Food and Beverages,Non-alcoholic Beverages,162,-0.25
2012,2024,November,Uttar Pradesh,Rural,Food and Beverages,*,212.1,10.24
2012,2024,November,Uttar Pradesh,Rural,"Pan, Tobacco and Intoxicants",*,191.6,1.97
2012,2024,November,Uttar Pradesh,Rural,Clothing and Footwear,Clothing,196.7,4.29
2012,2024,November,Uttar Pradesh,Rural,Clothing and Footwear,Footwear,196.4,1.81
2012,2024,November,Uttar Pradesh,Rural,Clothing and Footwear,*,196.6,3.86
2012,2024,November,Uttar Pradesh,Rural,Fuel and Light,*,184,3.02
2012,2024,November,Uttar Pradesh,Rural,Miscellaneous,Household Goods and Services,183.4,1.38
2012,2024,November,Uttar Pradesh,Rural,Miscellaneous,Health,196.9,3.85
2012,2024,November,Uttar Pradesh,Rural,Miscellaneous,Transport and Communication,167.9,2.69
2012,2024,November,Uttar Pradesh,Rural,Miscellaneous,Education,178.5,2.82
2012,2024,November,Uttar Pradesh,Rural,Miscellaneous,*,183.7,3.61
2012,2024,November,Uttar Pradesh,Urban,Food and Beverages,Cereals and Products,205.1,6.88
2012,2024,November,Uttar Pradesh,Urban,Food and Beverages,Meat and Fish,228.1,5.85
2012,2024,November,Uttar Pradesh,Urban,Food and Beverages,Egg,197.4,11.21
2012,2024,November,Uttar Pradesh,Urban,Food and Beverages,Fruits,183.1,7.14
2012,2024,November,Uttar Pradesh,Urban,Food and Beverages,Vegetables,315.5,31.24
2012,2024,November,Uttar Pradesh,Urban,Food and Beverages,Pulses and Products,223.4,4.44
2012,2024,November,Uttar Pradesh,Urban,Food and Beverages,Spices,226.7,-6.13
2012,2024,November,Uttar Pradesh,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",198.9,3.49
2012,2024,November,Uttar Pradesh,Urban,Food and Beverages,Non-alcoholic Beverages,163.4,1.68
2012,2024,November,Uttar Pradesh,Urban,Food and Beverages,*,210.4,8.96
2012,2024,November,Uttar Pradesh,Urban,"Pan, Tobacco and Intoxicants",*,200.2,1.21
2012,2024,November,Uttar Pradesh,Urban,Clothing and Footwear,Clothing,188.6,1.95
2012,2024,November,Uttar Pradesh,Urban,Clothing and Footwear,Footwear,173.7,1.22
2012,2024,November,Uttar Pradesh,Urban,Clothing and Footwear,*,186.3,1.86
2012,2024,November,Uttar Pradesh,Urban,Fuel and Light,*,169.1,-2.31
2012,2024,November,Uttar Pradesh,Urban,Miscellaneous,Household Goods and Services,174.3,1.93
2012,2024,November,Uttar Pradesh,Urban,Miscellaneous,Health,199.4,4.02
2012,2024,November,Uttar Pradesh,Urban,Miscellaneous,Transport and Communication,159.3,1.14
2012,2024,November,Uttar Pradesh,Urban,Miscellaneous,Education,188.9,3.45
2012,2024,November,Uttar Pradesh,Urban,Miscellaneous,*,179.7,3.39
2012,2024,November,West Bengal,Combined,Food and Beverages,Cereals and Products,195.1,0.83
2012,2024,November,West Bengal,Combined,Food and Beverages,Meat and Fish,233.5,6.57
2012,2024,November,West Bengal,Combined,Food and Beverages,Egg,200.1,3.57
2012,2024,November,West Bengal,Combined,Food and Beverages,Fruits,178.6,6.18
2012,2024,November,West Bengal,Combined,Food and Beverages,Vegetables,286,35.1
2012,2024,November,West Bengal,Combined,Food and Beverages,Pulses and Products,185.6,0.6
2012,2024,November,West Bengal,Combined,Food and Beverages,Spices,220.5,-11.45
2012,2024,November,West Bengal,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",216.4,3.05
2012,2024,November,West Bengal,Combined,Food and Beverages,Non-alcoholic Beverages,164.3,2.82
2012,2024,November,West Bengal,Combined,Food and Beverages,*,214.4,8.28
2012,2024,November,West Bengal,Combined,"Pan, Tobacco and Intoxicants",*,222.1,-2.37
2012,2024,November,West Bengal,Combined,Clothing and Footwear,Clothing,195.2,2.15
2012,2024,November,West Bengal,Combined,Clothing and Footwear,Footwear,194.1,1.3
2012,2024,November,West Bengal,Combined,Clothing and Footwear,*,195,1.99
2012,2024,November,West Bengal,Combined,Fuel and Light,*,181.2,-5.87
2012,2024,November,West Bengal,Combined,Miscellaneous,Household Goods and Services,189.6,3.89
2012,2024,November,West Bengal,Combined,Miscellaneous,Health,200.4,3.19
2012,2024,November,West Bengal,Combined,Miscellaneous,Transport and Communication,182.1,2.82
2012,2024,November,West Bengal,Combined,Miscellaneous,Education,179.3,3.88
2012,2024,November,West Bengal,Combined,Miscellaneous,*,189.4,3.95
2012,2024,November,West Bengal,Rural,Food and Beverages,Cereals and Products,191.2,0.68
2012,2024,November,West Bengal,Rural,Food and Beverages,Meat and Fish,226.3,6.09
2012,2024,November,West Bengal,Rural,Food and Beverages,Egg,195.9,3.32
2012,2024,November,West Bengal,Rural,Food and Beverages,Fruits,176,7.06
2012,2024,November,West Bengal,Rural,Food and Beverages,Vegetables,268,37.51
2012,2024,November,West Bengal,Rural,Food and Beverages,Pulses and Products,180.6,-0.11
2012,2024,November,West Bengal,Rural,Food and Beverages,Spices,227.1,-12.59
2012,2024,November,West Bengal,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",205.5,2.39
2012,2024,November,West Bengal,Rural,Food and Beverages,Non-alcoholic Beverages,176.8,2.31
2012,2024,November,West Bengal,Rural,Food and Beverages,*,209,8.29
2012,2024,November,West Bengal,Rural,"Pan, Tobacco and Intoxicants",*,231.4,0.65
2012,2024,November,West Bengal,Rural,Clothing and Footwear,Clothing,199.8,1.94
2012,2024,November,West Bengal,Rural,Clothing and Footwear,Footwear,215.5,1.13
2012,2024,November,West Bengal,Rural,Clothing and Footwear,*,201.5,1.82
2012,2024,November,West Bengal,Rural,Fuel and Light,*,185.9,-5.3
2012,2024,November,West Bengal,Rural,Miscellaneous,Household Goods and Services,187.8,1.57
2012,2024,November,West Bengal,Rural,Miscellaneous,Health,208.8,3.47
2012,2024,November,West Bengal,Rural,Miscellaneous,Transport and Communication,191.4,3.63
2012,2024,November,West Bengal,Rural,Miscellaneous,Education,174.2,3.51
2012,2024,November,West Bengal,Rural,Miscellaneous,*,194.1,3.63
2012,2024,November,West Bengal,Urban,Food and Beverages,Cereals and Products,205.2,1.08
2012,2024,November,West Bengal,Urban,Food and Beverages,Meat and Fish,244.4,7.19
2012,2024,November,West Bengal,Urban,Food and Beverages,Egg,208.6,4.09
2012,2024,November,West Bengal,Urban,Food and Beverages,Fruits,181.3,5.22
2012,2024,November,West Bengal,Urban,Food and Beverages,Vegetables,324.4,31.07
2012,2024,November,West Bengal,Urban,Food and Beverages,Pulses and Products,195.5,1.88
2012,2024,November,West Bengal,Urban,Food and Beverages,Spices,206.4,-8.67
2012,2024,November,West Bengal,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",229,3.71
2012,2024,November,West Bengal,Urban,Food and Beverages,Non-alcoholic Beverages,151.6,3.41
2012,2024,November,West Bengal,Urban,Food and Beverages,*,223.9,8.16
2012,2024,November,West Bengal,Urban,"Pan, Tobacco and Intoxicants",*,202.6,-8.94
2012,2024,November,West Bengal,Urban,Clothing and Footwear,Clothing,188.7,2.39
2012,2024,November,West Bengal,Urban,Clothing and Footwear,Footwear,168.8,1.56
2012,2024,November,West Bengal,Urban,Clothing and Footwear,*,186.2,2.31
2012,2024,November,West Bengal,Urban,Fuel and Light,*,173.8,-6.81
2012,2024,November,West Bengal,Urban,Miscellaneous,Household Goods and Services,191,5.7
2012,2024,November,West Bengal,Urban,Miscellaneous,Health,189.9,2.87
2012,2024,November,West Bengal,Urban,Miscellaneous,Transport and Communication,175.9,2.21
2012,2024,November,West Bengal,Urban,Miscellaneous,Education,183.1,4.09
2012,2024,November,West Bengal,Urban,Miscellaneous,*,185.3,4.16
2012,2024,October,All India,Combined,Food and Beverages,Cereals and Products,195.6,6.94
2012,2024,October,All India,Combined,Food and Beverages,Meat and Fish,224.7,3.17
2012,2024,October,All India,Combined,Food and Beverages,Egg,196,4.93
2012,2024,October,All India,Combined,Food and Beverages,Fruits,194.2,8.43
2012,2024,October,All India,Combined,Food and Beverages,Vegetables,292,42.23
2012,2024,October,All India,Combined,Food and Beverages,Pulses and Products,216.7,7.38
2012,2024,October,All India,Combined,Food and Beverages,Spices,228.1,-7.01
2012,2024,October,All India,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",204.5,3.7
2012,2024,October,All India,Combined,Food and Beverages,Non-alcoholic Beverages,180.6,2.67
2012,2024,October,All India,Combined,Food and Beverages,*,209.4,9.69
2012,2024,October,All India,Combined,"Pan, Tobacco and Intoxicants",*,209,2.5
2012,2024,October,All India,Combined,Clothing and Footwear,Clothing,195.3,2.79
2012,2024,October,All India,Combined,Clothing and Footwear,Footwear,185.5,2.15
2012,2024,October,All India,Combined,Clothing and Footwear,*,193.9,2.7
2012,2024,October,All India,Combined,Fuel and Light,*,176.8,-1.67
2012,2024,October,All India,Combined,Miscellaneous,Household Goods and Services,181.8,2.65
2012,2024,October,All India,Combined,Miscellaneous,Health,196.7,3.96
2012,2024,October,All India,Combined,Miscellaneous,Transport and Communication,170.7,2.77
2012,2024,October,All India,Combined,Miscellaneous,Education,189.3,3.9
2012,2024,October,All India,Combined,Miscellaneous,*,185.8,4.32
2012,2024,October,All India,Rural,Food and Beverages,Cereals and Products,196.3,7.27
2012,2024,October,All India,Rural,Food and Beverages,Meat and Fish,221.6,3.02
2012,2024,October,All India,Rural,Food and Beverages,Egg,194.1,4.81
2012,2024,October,All India,Rural,Food and Beverages,Fruits,192.5,10.06
2012,2024,October,All India,Rural,Food and Beverages,Vegetables,270.5,41.99
2012,2024,October,All India,Rural,Food and Beverages,Pulses and Products,215,7.61
2012,2024,October,All India,Rural,Food and Beverages,Spices,229.7,-7.64
2012,2024,October,All India,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",199.6,3.15
2012,2024,October,All India,Rural,Food and Beverages,Non-alcoholic Beverages,185.4,2.37
2012,2024,October,All India,Rural,Food and Beverages,*,206.7,9.66
2012,2024,October,All India,Rural,"Pan, Tobacco and Intoxicants",*,207.4,2.42
2012,2024,October,All India,Rural,Clothing and Footwear,Clothing,199.2,2.79
2012,2024,October,All India,Rural,Clothing and Footwear,Footwear,192.9,1.79
2012,2024,October,All India,Rural,Clothing and Footwear,*,198.3,2.64
2012,2024,October,All India,Rural,Fuel and Light,*,181.1,-0.66
2012,2024,October,All India,Rural,Miscellaneous,Household Goods and Services,185.8,2.26
