,BaseYear,Year,Month,State,Sector,Group,SubGroup,Index,Inflation (%)
201514,2012,2014,March,Lakshadweep,Combined,Miscellaneous,Residual,105.1,2.74
201515,2012,2014,March,Lakshadweep,Rural,Food and Beverages,Residual,114.1,12.86
201516,2012,2014,March,Lakshadweep,Rural,"Pan, Tobacco and Intoxicants",Residual,124.9,17.94
201517,2012,2014,March,Lakshadweep,Rural,Clothing and Footwear,Residual,115.2,9.71
201518,2012,2014,March,Lakshadweep,Rural,Fuel and Light,Residual,117.4,7.02
201519,2012,2014,March,Lakshadweep,Rural,Miscellaneous,Residual,107.9,3.65
201520,2012,2014,March,Lakshadweep,Urban,Food and Beverages,Residual,106,5.68
201521,2012,2014,March,Lakshadweep,Urban,"Pan, Tobacco and Intoxicants",Residual,129,18.02
201522,2012,2014,March,Lakshadweep,Urban,Clothing and Footwear,Residual,117.9,7.08
201523,2012,2014,March,Lakshadweep,Urban,Fuel and Light,Residual,118.4,1.63
201524,2012,2014,March,Lakshadweep,Urban,Miscellaneous,Residual,102.6,1.89
201525,2012,2014,March,Madhya Pradesh,Combined,Food and Beverages,Cereals and Products,116.4,6.01
201526,2012,2014,March,Madhya Pradesh,Combined,Food and Beverages,Meat and Fish,122.8,12.04
201527,2012,2014,March,Madhya Pradesh,Combined,Food and Beverages,Egg,120.6,9.54
201528,2012,2014,March,Madhya Pradesh,Combined,Food and Beverages,Fruits,118.4,11.8
201529,2012,2014,March,Madhya Pradesh,Combined,Food and Beverages,Vegetables,124.9,17.94
201530,2012,2014,March,Madhya Pradesh,Combined,Food and Beverages,Pulses and Products,108,3.25
201531,2012,2014,March,Madhya Pradesh,Combined,Food and Beverages,Spices,114,9.09
201532,2012,2014,March,Madhya Pradesh,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",120.8,10.02
201533,2012,2014,March,Madhya Pradesh,Combined,Food and Beverages,Non-alcoholic Beverages,108.4,4.33
201534,2012,2014,March,Madhya Pradesh,Combined,Food and Beverages,Residual,116.3,8.69
201535,2012,2014,March,Madhya Pradesh,Combined,"Pan, Tobacco and Intoxicants",Residual,117.4,9.93
201536,2012,2014,March,Madhya Pradesh,Combined,Clothing and Footwear,Clothing,117.8,10.2
201537,2012,2014,March,Madhya Pradesh,Combined,Clothing and Footwear,Footwear,115.4,8.66
201538,2012,2014,March,Madhya Pradesh,Combined,Clothing and Footwear,Residual,117.4,9.93
201539,2012,2014,March,Madhya Pradesh,Combined,Fuel and Light,Residual,106.9,2.1
201540,2012,2014,March,Madhya Pradesh,Combined,Miscellaneous,Household Goods and Services,111.9,6.47
201541,2012,2014,March,Madhya Pradesh,Combined,Miscellaneous,Health,111,6.22
201542,2012,2014,March,Madhya Pradesh,Combined,Miscellaneous,Transport and Communication,112.6,6.73
201543,2012,2014,March,Madhya Pradesh,Combined,Miscellaneous,Education,117.5,11.59
201544,2012,2014,March,Madhya Pradesh,Combined,Miscellaneous,Residual,112.3,6.95
201545,2012,2014,March,Madhya Pradesh,Rural,Food and Beverages,Cereals and Products,114.9,5.41
201546,2012,2014,March,Madhya Pradesh,Rural,Food and Beverages,Meat and Fish,118.4,9.43
201547,2012,2014,March,Madhya Pradesh,Rural,Food and Beverages,Egg,118.6,10.43
201548,2012,2014,March,Madhya Pradesh,Rural,Food and Beverages,Fruits,120.8,11.13
201549,2012,2014,March,Madhya Pradesh,Rural,Food and Beverages,Vegetables,128.6,21.67
201550,2012,2014,March,Madhya Pradesh,Rural,Food and Beverages,Pulses and Products,108.4,3.44
201551,2012,2014,March,Madhya Pradesh,Rural,Food and Beverages,Spices,113.8,8.8
201552,2012,2014,March,Madhya Pradesh,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",120.5,9.05
201553,2012,2014,March,Madhya Pradesh,Rural,Food and Beverages,Non-alcoholic Beverages,110,5.87
201554,2012,2014,March,Madhya Pradesh,Rural,Food and Beverages,Residual,116.6,8.77
201555,2012,2014,March,Madhya Pradesh,Rural,"Pan, Tobacco and Intoxicants",Residual,117.3,9.42
201556,2012,2014,March,Madhya Pradesh,Rural,Clothing and Footwear,Clothing,117.3,10.35
201557,2012,2014,March,Madhya Pradesh,Rural,Clothing and Footwear,Footwear,115,9.42
201558,2012,2014,March,Madhya Pradesh,Rural,Clothing and Footwear,Residual,116.9,10.18
201559,2012,2014,March,Madhya Pradesh,Rural,Fuel and Light,Residual,109.1,3.31
201560,2012,2014,March,Madhya Pradesh,Rural,Miscellaneous,Household Goods and Services,112.4,6.64
201561,2012,2014,March,Madhya Pradesh,Rural,Miscellaneous,Health,110.7,5.93
201562,2012,2014,March,Madhya Pradesh,Rural,Miscellaneous,Transport and Communication,113.1,7.61
201563,2012,2014,March,Madhya Pradesh,Rural,Miscellaneous,Education,115,10.26
201564,2012,2014,March,Madhya Pradesh,Rural,Miscellaneous,Residual,112,6.77
201565,2012,2014,March,Madhya Pradesh,Urban,Food and Beverages,Cereals and Products,120.3,7.31
201566,2012,2014,March,Madhya Pradesh,Urban,Food and Beverages,Meat and Fish,129.9,15.98
201567,2012,2014,March,Madhya Pradesh,Urban,Food and Beverages,Egg,123.5,8.33
201568,2012,2014,March,Madhya Pradesh,Urban,Food and Beverages,Fruits,115.2,12.72
201569,2012,2014,March,Madhya Pradesh,Urban,Food and Beverages,Vegetables,116.7,9.68
201570,2012,2014,March,Madhya Pradesh,Urban,Food and Beverages,Pulses and Products,107,2.79
201571,2012,2014,March,Madhya Pradesh,Urban,Food and Beverages,Spices,114.4,9.79
201572,2012,2014,March,Madhya Pradesh,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",121.2,11.6
201573,2012,2014,March,Madhya Pradesh,Urban,Food and Beverages,Non-alcoholic Beverages,105.5,1.44
201574,2012,2014,March,Madhya Pradesh,Urban,Food and Beverages,Residual,115.7,8.64
201575,2012,2014,March,Madhya Pradesh,Urban,"Pan, Tobacco and Intoxicants",Residual,117.8,11.76
201576,2012,2014,March,Madhya Pradesh,Urban,Clothing and Footwear,Clothing,118.8,9.9
201577,2012,2014,March,Madhya Pradesh,Urban,Clothing and Footwear,Footwear,116.1,7.3
201578,2012,2014,March,Madhya Pradesh,Urban,Clothing and Footwear,Residual,118.3,9.44
201579,2012,2014,March,Madhya Pradesh,Urban,Fuel and Light,Residual,102.7,-0.1
201580,2012,2014,March,Madhya Pradesh,Urban,Miscellaneous,Household Goods and Services,111.1,6.21
201581,2012,2014,March,Madhya Pradesh,Urban,Miscellaneous,Health,111.4,6.6
201582,2012,2014,March,Madhya Pradesh,Urban,Miscellaneous,Transport and Communication,112.1,5.85
201583,2012,2014,March,Madhya Pradesh,Urban,Miscellaneous,Education,118.9,12.38
201584,2012,2014,March,Madhya Pradesh,Urban,Miscellaneous,Residual,112.6,7.03
201585,2012,2014,March,Maharashtra,Combined,Food and Beverages,Cereals and Products,119.7,9.52
201586,2012,2014,March,Maharashtra,Combined,Food and Beverages,Meat and Fish,118.8,8.39
201587,2012,2014,March,Maharashtra,Combined,Food and Beverages,Egg,119.5,6.98
201588,2012,2014,March,Maharashtra,Combined,Food and Beverages,Fruits,113.4,7.49
201589,2012,2014,March,Maharashtra,Combined,Food and Beverages,Vegetables,109.8,6.81
201590,2012,2014,March,Maharashtra,Combined,Food and Beverages,Pulses and Products,106.8,2.79
201591,2012,2014,March,Maharashtra,Combined,Food and Beverages,Spices,111.6,7.93
201592,2012,2014,March,Maharashtra,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",119.6,9.62
201593,2012,2014,March,Maharashtra,Combined,Food and Beverages,Non-alcoholic Beverages,113,6.6
201594,2012,2014,March,Maharashtra,Combined,Food and Beverages,Residual,113.9,7.25
201595,2012,2014,March,Maharashtra,Combined,"Pan, Tobacco and Intoxicants",Residual,111.9,7.18
201596,2012,2014,March,Maharashtra,Combined,Clothing and Footwear,Clothing,114.9,8.09
201597,2012,2014,March,Maharashtra,Combined,Clothing and Footwear,Footwear,113.7,7.06
201598,2012,2014,March,Maharashtra,Combined,Clothing and Footwear,Residual,114.7,7.9
201599,2012,2014,March,Maharashtra,Combined,Fuel and Light,Residual,112.8,4.64
201600,2012,2014,March,Maharashtra,Combined,Miscellaneous,Household Goods and Services,111.7,6.18
201601,2012,2014,March,Maharashtra,Combined,Miscellaneous,Health,111.4,5.69
201602,2012,2014,March,Maharashtra,Combined,Miscellaneous,Transport and Communication,113.8,7.97
201603,2012,2014,March,Maharashtra,Combined,Miscellaneous,Education,106.7,3.69
201604,2012,2014,March,Maharashtra,Combined,Miscellaneous,Residual,111.2,6.11
201605,2012,2014,March,Maharashtra,Rural,Food and Beverages,Cereals and Products,118.4,10.45
201606,2012,2014,March,Maharashtra,Rural,Food and Beverages,Meat and Fish,116.5,8.37
201607,2012,2014,March,Maharashtra,Rural,Food and Beverages,Egg,117.6,9.7
201608,2012,2014,March,Maharashtra,Rural,Food and Beverages,Fruits,114.2,6.83
201609,2012,2014,March,Maharashtra,Rural,Food and Beverages,Vegetables,112.3,7.98
201610,2012,2014,March,Maharashtra,Rural,Food and Beverages,Pulses and Products,106.3,1.63
201611,2012,2014,March,Maharashtra,Rural,Food and Beverages,Spices,109.9,5.47
201612,2012,2014,March,Maharashtra,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",116.5,7.77
201613,2012,2014,March,Maharashtra,Rural,Food and Beverages,Non-alcoholic Beverages,112.4,8.18
201614,2012,2014,March,Maharashtra,Rural,Food and Beverages,Residual,113.4,7.08
201615,2012,2014,March,Maharashtra,Rural,"Pan, Tobacco and Intoxicants",Residual,110.6,5.84
201616,2012,2014,March,Maharashtra,Rural,Clothing and Footwear,Clothing,114.6,7.2
201617,2012,2014,March,Maharashtra,Rural,Clothing and Footwear,Footwear,118.4,10.04
201618,2012,2014,March,Maharashtra,Rural,Clothing and Footwear,Residual,115.1,7.57
201619,2012,2014,March,Maharashtra,Rural,Fuel and Light,Residual,113.8,7.46
201620,2012,2014,March,Maharashtra,Rural,Miscellaneous,Household Goods and Services,110.5,5.84
201621,2012,2014,March,Maharashtra,Rural,Miscellaneous,Health,110.6,5.53
201622,2012,2014,March,Maharashtra,Rural,Miscellaneous,Transport and Communication,112.8,8.15
201623,2012,2014,March,Maharashtra,Rural,Miscellaneous,Education,110.6,6.76
201624,2012,2014,March,Maharashtra,Rural,Miscellaneous,Residual,111.3,6.61
201625,2012,2014,March,Maharashtra,Urban,Food and Beverages,Cereals and Products,121,8.72
201626,2012,2014,March,Maharashtra,Urban,Food and Beverages,Meat and Fish,120.4,8.37
201627,2012,2014,March,Maharashtra,Urban,Food and Beverages,Egg,120.7,5.41
201628,2012,2014,March,Maharashtra,Urban,Food and Beverages,Fruits,112.8,8.05
201629,2012,2014,March,Maharashtra,Urban,Food and Beverages,Vegetables,107.5,5.7
201630,2012,2014,March,Maharashtra,Urban,Food and Beverages,Pulses and Products,107.4,4.07
201631,2012,2014,March,Maharashtra,Urban,Food and Beverages,Spices,113.5,10.73
201632,2012,2014,March,Maharashtra,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",121,10.5
201633,2012,2014,March,Maharashtra,Urban,Food and Beverages,Non-alcoholic Beverages,113.4,5.39
201634,2012,2014,March,Maharashtra,Urban,Food and Beverages,Residual,114.3,7.42
201635,2012,2014,March,Maharashtra,Urban,"Pan, Tobacco and Intoxicants",Residual,113.7,9.01
201636,2012,2014,March,Maharashtra,Urban,Clothing and Footwear,Clothing,115.1,8.69
201637,2012,2014,March,Maharashtra,Urban,Clothing and Footwear,Footwear,110.6,5.03
201638,2012,2014,March,Maharashtra,Urban,Clothing and Footwear,Residual,114.4,8.13
201639,2012,2014,March,Maharashtra,Urban,Fuel and Light,Residual,112,2.47
201640,2012,2014,March,Maharashtra,Urban,Miscellaneous,Household Goods and Services,112.2,6.35
201641,2012,2014,March,Maharashtra,Urban,Miscellaneous,Health,111.9,5.77
201642,2012,2014,March,Maharashtra,Urban,Miscellaneous,Transport and Communication,114.2,7.94
201643,2012,2014,March,Maharashtra,Urban,Miscellaneous,Education,105.6,2.82
201644,2012,2014,March,Maharashtra,Urban,Miscellaneous,Residual,111.2,5.9
201645,2012,2014,March,Manipur,Combined,Food and Beverages,Residual,109.8,6.71
201646,2012,2014,March,Manipur,Combined,"Pan, Tobacco and Intoxicants",Residual,102.9,1.78
201647,2012,2014,March,Manipur,Combined,Clothing and Footwear,Residual,109.4,4.39
201648,2012,2014,March,Manipur,Combined,Fuel and Light,Residual,101.6,-0.1
201649,2012,2014,March,Manipur,Combined,Miscellaneous,Residual,104.6,2.15
201650,2012,2014,March,Manipur,Rural,Food and Beverages,Residual,107.2,4.28
201651,2012,2014,March,Manipur,Rural,"Pan, Tobacco and Intoxicants",Residual,97.8,-1.41
201652,2012,2014,March,Manipur,Rural,Clothing and Footwear,Residual,106.1,2.91
201653,2012,2014,March,Manipur,Rural,Fuel and Light,Residual,100.9,-0.39
201654,2012,2014,March,Manipur,Rural,Miscellaneous,Residual,102.5,1.18
201655,2012,2014,March,Manipur,Urban,Food and Beverages,Residual,117.3,13.55
201656,2012,2014,March,Manipur,Urban,"Pan, Tobacco and Intoxicants",Residual,123.8,13.68
201657,2012,2014,March,Manipur,Urban,Clothing and Footwear,Residual,118.1,7.85
201658,2012,2014,March,Manipur,Urban,Fuel and Light,Residual,103.5,0.58
201659,2012,2014,March,Manipur,Urban,Miscellaneous,Residual,110.1,4.66
201660,2012,2014,March,Meghalaya,Combined,Food and Beverages,Residual,112.6,8.37
201661,2012,2014,March,Meghalaya,Combined,"Pan, Tobacco and Intoxicants",Residual,123.9,18.79
201662,2012,2014,March,Meghalaya,Combined,Clothing and Footwear,Residual,119.8,14.2
201663,2012,2014,March,Meghalaya,Combined,Fuel and Light,Residual,130.1,21.02
201664,2012,2014,March,Meghalaya,Combined,Miscellaneous,Residual,111.1,7.97
201665,2012,2014,March,Meghalaya,Rural,Food and Beverages,Residual,110.7,7.48
201666,2012,2014,March,Meghalaya,Rural,"Pan, Tobacco and Intoxicants",Residual,127.4,21.91
201667,2012,2014,March,Meghalaya,Rural,Clothing and Footwear,Residual,123.9,18.11
201668,2012,2014,March,Meghalaya,Rural,Fuel and Light,Residual,136,24.66
201669,2012,2014,March,Meghalaya,Rural,Miscellaneous,Residual,113.4,10.31
201670,2012,2014,March,Meghalaya,Urban,Food and Beverages,Residual,118.5,11.16
201671,2012,2014,March,Meghalaya,Urban,"Pan, Tobacco and Intoxicants",Residual,110,6.28
201672,2012,2014,March,Meghalaya,Urban,Clothing and Footwear,Residual,109.4,4.39
201673,2012,2014,March,Meghalaya,Urban,Fuel and Light,Residual,111,8.5
201674,2012,2014,March,Meghalaya,Urban,Miscellaneous,Residual,106.9,3.79
201675,2012,2014,March,Mizoram,Combined,Food and Beverages,Residual,124.8,16.85
201676,2012,2014,March,Mizoram,Combined,"Pan, Tobacco and Intoxicants",Residual,129.9,22.43
201677,2012,2014,March,Mizoram,Combined,Clothing and Footwear,Residual,104.2,-6.71
201678,2012,2014,March,Mizoram,Combined,Fuel and Light,Residual,106,2.32
201679,2012,2014,March,Mizoram,Combined,Miscellaneous,Residual,109.1,5.82
201680,2012,2014,March,Mizoram,Rural,Food and Beverages,Residual,137.1,25.32
201681,2012,2014,March,Mizoram,Rural,"Pan, Tobacco and Intoxicants",Residual,138.6,29.9
201682,2012,2014,March,Mizoram,Rural,Clothing and Footwear,Residual,93.7,-22.05
201683,2012,2014,March,Mizoram,Rural,Fuel and Light,Residual,104.8,1.55
201684,2012,2014,March,Mizoram,Rural,Miscellaneous,Residual,109.4,7.25
201685,2012,2014,March,Mizoram,Urban,Food and Beverages,Residual,114.7,9.66
201686,2012,2014,March,Mizoram,Urban,"Pan, Tobacco and Intoxicants",Residual,122.3,15.92
201687,2012,2014,March,Mizoram,Urban,Clothing and Footwear,Residual,112.3,6.75
201688,2012,2014,March,Mizoram,Urban,Fuel and Light,Residual,107.1,2.98
201689,2012,2014,March,Mizoram,Urban,Miscellaneous,Residual,108.9,5.01
201690,2012,2014,March,Nagaland,Combined,Food and Beverages,Residual,119.2,13.63
201691,2012,2014,March,Nagaland,Combined,"Pan, Tobacco and Intoxicants",Residual,120.3,10.16
201692,2012,2014,March,Nagaland,Combined,Clothing and Footwear,Residual,113,7.62
201693,2012,2014,March,Nagaland,Combined,Fuel and Light,Residual,111.7,6.48
201694,2012,2014,March,Nagaland,Combined,Miscellaneous,Residual,108.6,4.52
201695,2012,2014,March,Nagaland,Rural,Food and Beverages,Residual,119,13.33
201696,2012,2014,March,Nagaland,Rural,"Pan, Tobacco and Intoxicants",Residual,115.1,10.78
201697,2012,2014,March,Nagaland,Rural,Clothing and Footwear,Residual,113.4,7.18
201698,2012,2014,March,Nagaland,Rural,Fuel and Light,Residual,111.4,6.81
201699,2012,2014,March,Nagaland,Rural,Miscellaneous,Residual,106.5,4.11
201700,2012,2014,March,Nagaland,Urban,Food and Beverages,Residual,119.6,14.34
201701,2012,2014,March,Nagaland,Urban,"Pan, Tobacco and Intoxicants",Residual,132.2,9.08
201702,2012,2014,March,Nagaland,Urban,Clothing and Footwear,Residual,112.4,8.49
201703,2012,2014,March,Nagaland,Urban,Fuel and Light,Residual,112.3,5.94
201704,2012,2014,March,Nagaland,Urban,Miscellaneous,Residual,111.8,5.17
201705,2012,2014,March,Odisha,Combined,Food and Beverages,Cereals and Products,113.7,7.77
201706,2012,2014,March,Odisha,Combined,Food and Beverages,Meat and Fish,120.9,9.31
201707,2012,2014,March,Odisha,Combined,Food and Beverages,Egg,117.6,6.23
201708,2012,2014,March,Odisha,Combined,Food and Beverages,Fruits,119.1,15.18
201709,2012,2014,March,Odisha,Combined,Food and Beverages,Vegetables,104.5,9.65
201710,2012,2014,March,Odisha,Combined,Food and Beverages,Pulses and Products,111.9,5.97
201711,2012,2014,March,Odisha,Combined,Food and Beverages,Spices,109.8,5.58
201712,2012,2014,March,Odisha,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",116.9,8.54
201713,2012,2014,March,Odisha,Combined,Food and Beverages,Non-alcoholic Beverages,112.2,6.76
201714,2012,2014,March,Odisha,Combined,Food and Beverages,Residual,112.5,7.76
201715,2012,2014,March,Odisha,Combined,"Pan, Tobacco and Intoxicants",Residual,112.5,4.94
201716,2012,2014,March,Odisha,Combined,Clothing and Footwear,Clothing,114.8,6.99
201717,2012,2014,March,Odisha,Combined,Clothing and Footwear,Footwear,113.4,6.08
201718,2012,2014,March,Odisha,Combined,Clothing and Footwear,Residual,114.6,6.9
201719,2012,2014,March,Odisha,Combined,Fuel and Light,Residual,116.6,7.76
201720,2012,2014,March,Odisha,Combined,Miscellaneous,Household Goods and Services,109.9,4.77
201721,2012,2014,March,Odisha,Combined,Miscellaneous,Health,110,5.87
201722,2012,2014,March,Odisha,Combined,Miscellaneous,Transport and Communication,107.9,4.35
201723,2012,2014,March,Odisha,Combined,Miscellaneous,Education,112,7.38
201724,2012,2014,March,Odisha,Combined,Miscellaneous,Residual,109.9,5.47
201725,2012,2014,March,Odisha,Rural,Food and Beverages,Cereals and Products,112.9,7.12
201726,2012,2014,March,Odisha,Rural,Food and Beverages,Meat and Fish,120,8.89
201727,2012,2014,March,Odisha,Rural,Food and Beverages,Egg,116.8,5.32
201728,2012,2014,March,Odisha,Rural,Food and Beverages,Fruits,122.9,17.5
201729,2012,2014,March,Odisha,Rural,Food and Beverages,Vegetables,105,9.83
201730,2012,2014,March,Odisha,Rural,Food and Beverages,Pulses and Products,112,5.86
201731,2012,2014,March,Odisha,Rural,Food and Beverages,Spices,109.9,5.37
201732,2012,2014,March,Odisha,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",115.7,8.64
201733,2012,2014,March,Odisha,Rural,Food and Beverages,Non-alcoholic Beverages,113.5,8.2
201734,2012,2014,March,Odisha,Rural,Food and Beverages,Residual,112.1,7.58
201735,2012,2014,March,Odisha,Rural,"Pan, Tobacco and Intoxicants",Residual,111.6,4.79
201736,2012,2014,March,Odisha,Rural,Clothing and Footwear,Clothing,114,6.74
201737,2012,2014,March,Odisha,Rural,Clothing and Footwear,Footwear,114.1,6.04
201738,2012,2014,March,Odisha,Rural,Clothing and Footwear,Residual,114,6.64
201739,2012,2014,March,Odisha,Rural,Fuel and Light,Residual,117.5,8.7
